Gene,Chr,Start,End
LOC100419802,1,35975678,35976942
NCDN,1,36023400,36032380
TFAP2E,1,36038915,36060929
PSMB2,1,36065142,36107127
C1orf216,1,36179478,36184485
CLSPN,1,36185814,36235579
AGO4,1,36273237,36323491
AGO1,1,36335362,36396133
AGO3,1,36396706,36538101
LOC100128093,1,36545921,36546935
TEKT2,1,36549695,36553876
ADPRS,1,36554493,36559533
COL8A2,1,36560840,36590823
TRAPPC3,1,36602173,36621654
MAP7D1,1,36621761,36646450
RN7SL131P,1,36657516,36657771
THRAP3,1,36690044,36770958
UBE2V2P4,1,36707499,36707757
SH3D21,1,36771969,36786948
EVA1B,1,36787631,36789755
STK40,1,36805229,36851525
LSM10,1,36859037,36863509
RNU4-27P,1,36868322,36868460
OSCP1,1,36883507,36916052
SNORA63C,1,36884049,36884179
MRPS15,1,36921319,36929985
CSF3R,1,36931644,36948915
FTLP18,1,37095936,37096413
GRIK3,1,37261128,37500116
MIR4255,1,37627164,37627235
RNU6-636P,1,37669211,37669317
RNA5SP43,1,37730278,37730387
RPS29P6,1,37796453,37796580
ZC3H12A-DT,1,37920480,37940044
ZC3H12A,1,37940181,37949978
MIR6732,1,37945831,37945890
MEAF6,1,37955594,37980367
MIR5581,1,37966536,37966595
SNIP1,1,38000050,38019894
FTH1P1,1,38010164,38011059
RPS27P9,1,38021815,38022154
DNALI1,1,38022541,38032458
GNL2,1,38032417,38061538
RSPO1,1,38076951,38100564
C1orf109,1,38147242,38157914
CDCA8,1,38158188,38175391
EPHA10,1,38181648,38230792
LOC100129497,1,38247688,38248572
MANEAL,1,38259519,38266805
YRDC,1,38268617,38273880
C1orf122,1,38273462,38275126
MTF1,1,38275246,38325264
RPS2P13,1,38306517,38307352
INPP5B,1,38326369,38412729
RNU6-584P,1,38350695,38350789
SF3A3,1,38422647,38455694
RNU6-510P,1,38457134,38457206
FHL3,1,38462442,38471186
UTP11,1,38478406,38490492
POU3F1,1,38509501,38512465
MIR3659HG,1,38512806,38585202
MIR3659,1,38554903,38555001
LINC01343,1,38674706,38680439
TUBB6P1,1,38849519,38850102
RNU6-753P,1,38862331,38862437
LINC01685,1,38940868,38942156
HSPA5P1,1,39174402,39176761
RRAGC,1,39303870,39325444
GJA9-MYCBP,1,39328162,39347298
MYCBP,1,39328162,39339050
LOC105378663,1,39339073,39341898
GJA9,1,39339741,39347259
RHBDL2,1,39351479,39407502
RNU6-605P,1,39392542,39392649
EIF1P2,1,39423775,39424752
AKIRIN1,1,39456948,39471731
NDUFS5,1,39492022,39500287
MACF1,1,39549839,39952810
RNU6-608P,1,39586612,39586715
RNA5SP44,1,39619836,39619968
HSPE1P8,1,39769575,39770591
BMP8A,1,39957308,39995541
TRK-CTT12-1,1,39970195,39970267
OXCT2P1,1,39980538,39982341
PPIEL,1,39987952,40025370
PABPC4,1,40026488,40042462
PABPC4-AS1,1,40030742,40038875
SNORA55,1,40033046,40033182
HEYL,1,40089107,40105315
NT5C1A,1,40116901,40137779
HPCAL4,1,40144320,40157105
LOC100128091,1,40183647,40184465
RNU7-121P,1,40189238,40189299
PPIE,1,40204554,40229586
BMP8B,1,40222854,40254537
OXCT2,1,40235195,40237020
LOC101929536,1,40254648,40255843
TRIT1,1,40303782,40349183
MYCL,1,40361100,40367589
MFSD2A,1,40420817,40435628
RPS2P12,1,40428196,40429116
CAP1,1,40505912,40538320
PPT1,1,40537133,40562924
OAZ1P1,1,40598381,40599248
RLF,1,40627059,40706593
RNU6-1237P,1,40643515,40643621
TMCO2,1,40713609,40717356
ZMPSTE24,1,40723908,40759852
COL9A2,1,40766161,40782958
RPL21P20,1,40798714,40799270
SMAP2,1,40839399,40888998
ZFP69B,1,40915736,40929387
ZFP69,1,40942962,40962015
EXO5,1,40974439,40981710
ZNF684,1,40997309,41013839
LOC100328982,1,41025012,41026727
GTF2F2P2,1,41059305,41059995
RIMS3,1,41086352,41131354
NFYC-AS1,1,41154752,41157933
NFYC,1,41157376,41237275
MIR30E,1,41220027,41220118
MIR30C1,1,41222956,41223044
KCNQ4,1,41249459,41306124
RN7SL326P,1,41270518,41270813
CITED4,1,41326726,41328035
LOC100128362,1,41403774,41405432
UBE2V1P8,1,41407714,41408190
CTPS1,1,41445368,41478237
SLFNL1-AS1,1,41480262,41509562
SLFNL1,1,41481269,41487397
SCMH1,1,41492874,41707978
RPL23AP17,1,41564471,41564855
RPL36AP9,1,41730090,41730551
FOXO6,1,41827106,41849262
FOXO6-AS1,1,41840676,41841341
RNA5SP45,1,41932608,41932699
EDN2,1,41944446,41950354
HIVEP3,1,41972036,42501605
LOC100418723,1,42007739,42009819
HNRNPFP1,1,42506216,42508516
GUCA2B,1,42619081,42621491
GUCA2A,1,42628361,42630416
FOXJ3,1,42642219,42801551
RIMKLA,1,42846463,42889903
RPS15AP8,1,42878023,42878495
ZMYND12,1,42896000,42921693
CCDC30,1,42921778,43122861
PPCS,1,42922012,42939088
RPS3AP11,1,42957386,42958184
TMSB4XP1,1,42965467,42966085
RNU6-536P,1,43034705,43034809
PPIH,1,43124094,43142429
YBX1,1,43148089,43169476
CLDN19,1,43198764,43205907
P3H1,1,43212045,43232699
C1orf50,1,43232920,43245162
TMEM269-DT,1,43242337,43250566
TMEM269,1,43250662,43266498
SVBP,1,43272723,43283068
ERMAP,1,43282793,43310662
ZNF691,1,43312284,43318148
LOC339539,1,43323293,43354463
LOC100420252,1,43352022,43354392
MKRN8P,1,43355302,43358111
ATP6V1E1P1,1,43368785,43369783
SLC2A1,1,43391024,43424539
ATP6V0CP4,1,43417934,43418343
SLC2A1-DT,1,43424720,43449029
RNU6-880P,1,43457109,43457214
FAM183A,1,43613575,43622067
EBNA1BP2,1,43629845,43638241
MIR6733,1,43637323,43637383
CFAP57,1,43638001,43720029
RNA5SP46,1,43662088,43662207
TMEM125,1,43735654,43739673
C1orf210,1,43747548,43751252
TIE1,1,43766653,43788779
MPL,1,43803489,43820137
CDC20,1,43824652,43828874
ELOVL1,1,43829072,43833682
MIR6734,1,43830319,43830386
MED8,1,43849588,43855471
SZT2,1,43855570,43919918
SZT2-AS1,1,43913447,43914315
MIR6735,1,43914210,43914282
HYI,1,43916660,43919602
HYI-AS1,1,43919598,43922670
PTPRF,1,43991708,44089337
KDM4A,1,44115820,44171189
KDM4A-AS1,1,44165395,44173012
ST3GAL3,1,44173207,44396831
ST3GAL3-AS1,1,44175063,44193014
MIR6079,1,44304294,44304355
SHMT1P1,1,44315093,44317624
ARTN,1,44399473,44402912
IPO13,1,44412622,44433694
DPH2,1,44435682,44439041
ATP6V0B,1,44440632,44443967
B4GALT2,1,44444882,44456843
CCDC24,1,44457271,44462200
SLC6A9,1,44462155,44497134
KRT8P47,1,44568735,44570377
RN7SL479P,1,44582770,44583069
KLF17,1,44584493,44600812
LOC100129492,1,44587726,44588267
KLF18,1,44603493,44607303
LOC100419796,1,44616458,44617517
OOSP1P1,1,44620700,44620973
LOC100130714,1,44653611,44654771
DMAP1,1,44679143,44686345
ERI3,1,44686742,44820951
ERI3-IT1,1,44688267,44709955
SNORA110,1,44718016,44718231
RNU6-369P,1,44856394,44856495
RNF220,1,44870832,45117396
MIR5584,1,45011165,45011224
TMEM53,1,45118919,45140153
SNORD145,1,45136629,45136728
ARMH1,1,45140386,45191263
RNU5F-1,1,45187458,45187573
RNU5D-1,1,45196741,45196840
KIF2C,1,45205509,45233439
SNORD160,1,45227707,45227779
RPS8,1,45241212,45244451
SNORD55,1,45241537,45241610
SNORD46,1,45242164,45242261
SNORD38A,1,45243514,45243584
SNORD38B,1,45244062,45244130
RPS15AP11,1,45245957,45246417
BEST4,1,45249257,45253842
PLK3,1,45266049,45271662
DYNLT4,1,45271565,45273023
BTBD19,1,45274195,45281257
PTCH2,1,45285517,45308925
RNU5E-6P,1,45285555,45285669
EIF2B3,1,45316194,45452267
RNA5SP47,1,45397995,45398103
CCNB1IP1P1,1,45423765,45425246
PPIAP35,1,45453818,45454442
MRPS17P1,1,45457349,45457937
HECTD3,1,45468220,45476996
UROD,1,45477926,45481247
ZSWIM5,1,45482071,45672277
OSTCP5,1,45535452,45536126
LINC01144,1,45769582,45771291
HPDL,1,45792567,45794382
MUTYH,1,45794914,45806112
TOE1,1,45805842,45809645
TESK2,1,45809555,45956835
PPIAP36,1,45880692,45881016
CCDC163,1,45959538,45965745
MMACHC,1,45965972,45979054
PRDX1,1,45976723,45988562
HMGB1P48,1,45996494,45998293
AKR1A1,1,46016498,46035721
NASP,1,46049713,46084565
CCDC17,1,46085716,46089726
GPBP1L1,1,46092976,46152205
RPS15AP10,1,46111444,46112357
RPL7AP16,1,46116650,46117522
TMEM69,1,46153853,46160108
IPP,1,46159996,46216325
RPL6P1,1,46246933,46247630
MAST2,1,46269284,46501794
TMA16P2,1,46311015,46313391
P3R3URF-PIK3R3,1,46505812,46642160
PIK3R3,1,46505812,46640573
LOC101929626,1,46599043,46604753
TSPAN1,1,46640759,46651634
P3R3URF,1,46641158,46642160
POMGNT1,1,46654355,46685977
LURAP1,1,46669006,46686928
RAD54L,1,46713360,46744145
LRRC41,1,46743134,46769288
UQCRH,1,46769370,46782448
NSUN4,1,46806479,46850871
FAAH,1,46859989,46879517
FAAHP1,1,46899499,46911374
LINC01398,1,46912345,46915376
DMBX1,1,46955508,46981888
TMEM275,1,46997838,47001187
MKNK1-AS1,1,47004368,47035927
KNCN,1,47011313,47017319
MKNK1,1,47023079,47069940
MOB3C,1,47073391,47082483
ATPAF1,1,47098409,47134229
NENFP1,1,47131582,47132047
TEX38,1,47137526,47139266
EFCAB14-AS1,1,47139708,47157770
EFCAB14,1,47140831,47184786
CYP4B1,1,47264718,47285085
CYP4Z2P,1,47308767,47366147
TUBAP8,1,47357301,47358502
CYP4A11,1,47394860,47407148
CYP4X1,1,47427036,47516423
CYP4A26P,1,47433153,47433538
CYP4A43P,1,47460064,47460174
CYP4A27P,1,47466570,47466759
CYP4A44P,1,47468667,47468820
CYP4Z1,1,47532903,47583990
TUBAP9,1,47540450,47541651
CYP4A22,1,47603113,47615399
MTND1P34,1,47630164,47631544
LINC00853,1,47644922,47646011
PDZK1IP1,1,47649254,47655708
TAL1,1,47681962,47698007
STIL,1,47715811,47780568
CMPK1,1,47799462,47844511
LINC01389,1,47846468,47902989
FOXE3,1,47881957,47883724
FOXD2-AS1,1,47897805,47900313
FOXD2,1,47903716,47906363
RPL21P24,1,47963534,47964053
ATP6V0E1P4,1,48015868,48016422
TRABD2B,1,48226200,48463057
CYP46A4P,1,48555025,48555506
SKINT1L,1,48567387,48648100
SLC5A9,1,48688388,48714310
SPATA6,1,48761045,48937876
PPP1R8P1,1,48790648,48791830
RNU6-723P,1,48809881,48809987
LOC644462,1,48901374,48903568
RNU4-61P,1,48913608,48913714
RPL21P25,1,48962929,48963408
AGBL4,1,48998526,50489626
BEND5,1,49193191,49242563
AGBL4-AS1,1,49723083,49734966
AGBL4-IT1,1,49839873,49937757
ZNF859P,1,50310324,50312164
MTND2P29,1,50482758,50483176
ELAVL4,1,50513727,50669444
RPS2P11,1,50791784,50792721
HMGB1P45,1,50864534,50865042
FCF1P6,1,50870712,50871734
DMRTA2,1,50883222,50889115
FAF1,1,50902700,51425939
RNU6-1026P,1,51048076,51048183
PHB1P12,1,51245942,51246971
MRPS6P2,1,51312018,51312812
CDKN2C,1,51434378,51440306
MIR4421,1,51525509,51525577
MIR6500,1,51525690,51525775
C1orf185,1,51567900,51613758
CFL1P2,1,51623111,51624212
LINC01562,1,51660767,51700768
RNF11,1,51701945,51739119
RPS2P8,1,51716234,51717166
TTC39A,1,51752930,51810788
TTC39A-AS1,1,51795326,51796953
EPS15,1,51819935,51984938
LOC100422413,1,51837874,51839072
RNU6-877P,1,51847980,51848086
RNU6-1281P,1,52004297,52004401
CALR4P,1,52027538,52049403
OSBPL9,1,52082764,52254891
GAPDHP51,1,52172810,52173818
SLC25A6P3,1,52174755,52175611
NRDC,1,52254882,52344399
MIR761,1,52302016,52302074
TSEN15P2,1,52325447,52325895
RAB3B,1,52373628,52456372
RNA5SP48,1,52439082,52439207
RPS26P14,1,52446118,52446559
RN7SL290P,1,52461416,52461711
TXNDC12,1,52485803,52521843
KTI12,1,52497775,52499482
TXNDC12-AS1,1,52516590,52518355
BTF3L4,1,52521967,52556388
ZFYVE9,1,52607761,52812306
RN7SL788P,1,52615780,52616091
LOC100190934,1,52625678,52626273
LOC724060,1,52626717,52629153
PDCL3P6,1,52645487,52646366
RPL9P12,1,52655577,52655981
DNAJC19P7,1,52717626,52718555
ANAPC10P1,1,52719239,52720055
CC2D1B,1,52816269,52831877
PLA2G12AP1,1,52834152,52835017
ORC1,1,52838501,52870095
PRPF38A,1,52870274,52886508
TUT4,1,52888947,53018764
EEF1GP7,1,53038779,53039571
GPX7,1,53068043,53074723
SHISAL2A,1,53098840,53135355
COA7,1,53150121,53164019
NDUFS5P3,1,53174753,53175229
RN7SL62P,1,53180071,53180367
ZYG11B,1,53192125,53293008
RNU2-30P,1,53219994,53220134
RPS13P2,1,53237822,53238346
RNU6-969P,1,53270780,53270884
ZYG11A,1,53308432,53360670
ECHDC2,1,53361582,53387446
LOC100652967,1,53390922,53391104
SCP2,1,53392948,53517370
H3P2,1,53409194,53409694
RRAS2P1,1,53457454,53459375
TUBBP10,1,53460238,53461989
PODN,1,53527885,53551166
HIGD1AP11,1,53538724,53539129
SLC1A7,1,53552855,53608310
CPT2P1,1,53651967,53652543
CPT2,1,53662496,53679869
CZIB,1,53679771,53686306
MAGOH,1,53692572,53704190
MAGOH-DT,1,53704282,53708455
LRP8,1,53708036,53793742
LRP8-DT,1,53793905,53802181
SLC25A3P1,1,53904043,53905693
DMRTB1,1,53925072,53933161
GLIS1,1,53971912,54204837
RNU7-95P,1,54154422,54154485
NDC1,1,54231151,54303969
RPL37P7,1,54307221,54307515
YIPF1,1,54317406,54355470
DIO1,1,54359860,54376759
HSPB11,1,54382246,54411978
LRRC42,1,54412023,54433841
HNRNPA3P12,1,54440651,54441823
LDLRAD1,1,54472971,54483859
TMEM59,1,54492354,54519246
TCEANC2,1,54519281,54578193
MIR4781,1,54519752,54519827
LOC100507586,1,54555466,54555895
CDCP2,1,54598360,54618673
CYB5RL,1,54635324,54665703
MRPL37,1,54665840,54691162
SSBP3,1,54691105,54879163
SSBP3-AS1,1,54702116,54704736
TALDO1P1,1,54990497,54990770
HNRNPA1P63,1,55002413,55003624
ACOT11,1,55013901,55104865
FAM151A,1,55074854,55089198
MROH7-TTC4,1,55107413,55208330
MROH7,1,55107459,55175939
TTC4,1,55181534,55208330
PARS2,1,55222571,55230196
TTC22,1,55245385,55266996
LEXM,1,55271736,55307925
DHCR24,1,55315300,55352868
TMEM61,1,55446301,55457961
BSND,1,55464606,55482845
PCSK9,1,55505221,55530525
USP24,1,55532032,55681037
LOC100507634,1,55681081,55683128
MIR4422HG,1,55683534,55699850
GYG1P3,1,55687952,55689749
MIR4422,1,55691314,55691396
GOT2P1,1,55833138,55834447
MTCO2P34,1,55838383,55838989
RN7SKP291,1,55842295,55842524
RNU6-830P,1,55864187,55864293
LINC01753,1,56381282,56410636
PIGQP1,1,56404387,56404953
LINC01755,1,56410760,56415792
RPSAP20,1,56673144,56674201
LINC01767,1,56880635,56881638
PLPP3,1,56960433,57045236
RPL21P23,1,57004084,57004629
RPL23AP85,1,57051288,57051915
LOC101929935,1,57093464,57110991
PRKAA2,1,57110987,57181008
FYB2,1,57184462,57285077
C8A,1,57320470,57383896
C8B,1,57394880,57431688
DAB1,1,57460451,59012398
RPS20P5,1,58071485,58071998
DAB1-AS1,1,58326253,58328888
HNRNPA1P6,1,58513521,58515045
RPS26P15,1,58521734,58522176
VKORC1P2,1,58694080,58694683
OMA1,1,58946391,59012398
RN7SL713P,1,59031303,59031604
TACSTD2,1,59041105,59042924
AK2P1,1,59096518,59097250
MYSM1,1,59120415,59165734
JUN,1,59246463,59249719
LINC01135,1,59250823,59365384
PHB1P3,1,59465289,59466323
LINC01358,1,59486148,59553919
HSD52,1,59597608,59612479
FGGY,1,59762485,60228402
MIR4711,1,60198899,60198968
LOC101926944,1,60238467,60254504
HOOK1,1,60280621,60341994
CYP2J2,1,60358980,60392445
RN7SL475P,1,60440429,60440726
C1orf87,1,60456066,60539442
PGBD4P8,1,60563082,60563867
LINC01748,1,60981388,61088357
LOC101926964,1,61125303,61291256
NFIA-AS2,1,61405916,61436412
NFIA,1,61542899,61928460
NFIA-AS1,1,61714617,61719190
MGC34796,1,62119914,62121800
TM2D1,1,62146718,62190813
PATJ,1,62208152,62629587
RNU6-414P,1,62282091,62282194
MIR12132,1,62311747,62311848
RNU6-1177P,1,62318171,62318274
LAMTOR5P1,1,62504483,62505058
RN7SL180P,1,62538120,62538413
MIR3116-1,1,62544458,62544531
MIR3116-2,1,62544461,62544528
PIGPP2,1,62654769,62655195
RPS15AP7,1,62656164,62656643
L1TD1,1,62660521,62678000
KANK4,1,62701837,62785105
RNU6-371P,1,62763821,62763928
USP1,1,62902066,62917475
DOCK7,1,62920397,63154057
ANGPTL3,1,63063191,63071984
RPL13AP9,1,63106591,63107414
ATG4C,1,63249803,63331187
LINC01739,1,63466168,63478142
LINC00466,1,63624754,63782928
RNA5SP49,1,63652007,63652121
RPSAP65,1,63727720,63728420
FOXD3-AS1,1,63786555,63790112
FOXD3,1,63788238,63790799
MIR6068,1,63792596,63792655
LOC441887,1,63825182,63826852
ALG6,1,63833298,63904224
ITGB3BP,1,63906441,63988896
EFCAB7,1,63989196,64038364
RN7SL488P,1,63995284,63995569
RNU7-123P,1,64002382,64002441
DLEU2L,1,64014651,64016307
PGM1,1,64059082,64125916
RN7SL130P,1,64121414,64121718
ROR1,1,64239688,64647181
RPL19P3,1,64254312,64255005
CFL1P3,1,64308362,64309438
RNU6-809P,1,64494566,64494672
ROR1-AS1,1,64560125,64579474
UBE2U,1,64669306,64733051
RNU7-62P,1,64849983,64850242
CACHD1,1,64935812,65158736
MIR4794,1,65045530,65045606
RAVER2,1,65210758,65298915
JAK1,1,65298912,65533429
LOC100130270,1,65384052,65384524
LINC01359,1,65445260,65468159
SLC2A3P2,1,65448465,65451791
RNU6-1176P,1,65488651,65488757
MIR3671,1,65523438,65523525
MIR101-1,1,65524117,65524191
LOC100129205,1,65543095,65543305
MRPS21P1,1,65557708,65558368
AK4,1,65613235,65697828
RPS29P7,1,65620129,65620413
DNAJC6,1,65730432,65881554
COX6CP13,1,65764438,65764663
RNU2-15P,1,65881499,65881685
LEPR,1,65886335,66107242
LEPROT,1,65886351,65901690
LOC100422694,1,66041637,66044182
RN7SL854P,1,66226741,66227035
PDE4B,1,66258193,66840262
PDE4B-AS1,1,66508183,66516401
RNU4-88P,1,66560144,66560229
SGIP1,1,66999044,67216822
MIR3117,1,67094123,67094200
DYNLT5,1,67218142,67244730
INSL5,1,67263423,67266959
DNAI4,1,67278568,67390539
MIER1,1,67390673,67454302
SLC35D1,1,67465033,67519831
C1orf141,1,67557848,67600653
IL23R,1,67632137,67725662
RNU6-586P,1,67661823,67661926
RNU4ATAC4P,1,67733284,67733409
IL12RB2,1,67773047,67864407
SERBP1,1,67873493,67896085
RNU6-387P,1,67882897,67883001
RNU6-1031P,1,68006810,68006916
RN7SL392P,1,68122514,68122812
GADD45A,1,68150884,68154017
GNG12,1,68167158,68299150
RNU7-80P,1,68238283,68238335
GNG12-AS1,1,68297971,68668670
LOC100133029,1,68508986,68509956
DIRAS3,1,68511645,68516310
ARL5AP3,1,68515043,68515428
WLS,1,68564142,68698229
CTBP2P8,1,68627240,68628912
MIR1262,1,68649201,68649293
RPS7P4,1,68708116,68708782
COX6B1P7,1,68748051,68748303
ELOCP18,1,68841005,68841345
RPE65,1,68894505,68915637
DEPDC1,1,68939835,68962765
DEPDC1-AS1,1,68962359,69004310
TXNP2,1,68979527,68980426
LINC01707,1,69521581,69650686
LINC01758,1,69898938,69901092
LRRC7,1,70033605,70610047
SGO1P1,1,70072538,70073984
RN7SL538P,1,70345275,70345578
PIN1P1,1,70385005,70386000
LRRC40,1,70610488,70671262
RN7SL242P,1,70645827,70646122
SRSF11,1,70671379,70718735
ANKRD13C,1,70724682,70820405
HHLA3,1,70820494,70833706
CTH,1,70876951,70905534
CHORDC1P5,1,70996114,70998157
CASP3P1,1,71126328,71127059
LINC01788,1,71172136,71252151
PTGER3,1,71318041,71513499
ZRANB2-AS1,1,71512189,71532867
ZRANB2,1,71528974,71546718
MIR186,1,71533314,71533399
ZRANB2-DT,1,71547007,71703406
NEGR1,1,71861626,72748222
NEGR1-IT1,1,72259915,72302695
GDI2P2,1,72740218,72740831
RPL31P12,1,72767128,72767554
RNU6-1246P,1,73183346,73183452
KRT8P21,1,73570451,73572213
RN7SKP19,1,73657287,73657538
LINC01360,1,73771853,73804560
LINC02238,1,74140362,74204325
RNA5SP50,1,74215219,74215309
RNU4ATAC8P,1,74349397,74349505
LRRIQ3,1,74491699,74663860
FPGT-TNNI3K,1,74663926,75010112
FPGT,1,74663926,74674386
TNNI3K,1,74701071,75010112
LRRC53,1,74935060,74978295
ERICH3,1,75033807,75139476
ERICH3-AS1,1,75043114,75091782
CRYZ,1,75171170,75198734
TYW3,1,75198836,75232361
LHX8,1,75594119,75627218
RNU6-622P,1,75648730,75648832
SLC44A5,1,75667814,76081848
LOC100422213,1,75987050,75987886
RNU6-503P,1,76003700,76003804
RPL29P5,1,76047736,76048357
LOC100421536,1,76107029,76107972
ACADM,1,76190394,76229364
DLSTP1,1,76207687,76210698
RABGGTB,1,76251879,76260775
SNORD45C,1,76252757,76252834
SNORD45A,1,76253574,76253657
SNORD45B,1,76255162,76255232
MSH4,1,76262567,76378927
ASB17,1,76384558,76398089
LOC101927342,1,76477009,76485041
ST6GALNAC3,1,76540431,77103024
LOC100418965,1,76819265,76819924
TPI1P1,1,77165440,77166710
RNU6-161P,1,77218820,77218925
LINC02567,1,77223809,77244952
ST6GALNAC5,1,77333165,77533231
MIR7156,1,77525828,77525887
PIGK,1,77554674,77685115
RPL17P6,1,77594778,77595388
LOC100421400,1,77660503,77661154
AK5,1,77747704,78025651
RNU7-8P,1,77886011,77886069
ZZZ3,1,78028101,78149083
RNA5SP20,1,78080554,78080637
RN7SL370P,1,78111009,78111303
USP33,1,78161672,78225537
ACTG1P21,1,78239553,78240564
MIGA1,1,78245334,78345225
RNA5SP21,1,78245589,78245684
LOC653631,1,78275453,78277620
NSRP1P1,1,78312765,78314684
HSPE1P25,1,78319008,78319568
NEXN-AS1,1,78347033,78355224
NEXN,1,78354309,78409580
FUBP1,1,78409740,78444756
DNAJB4,1,78444859,78483648
LOC100131495,1,78508771,78509896
GIPC2,1,78510654,78604128
RNU6-1102P,1,78554672,78554767
LOC100422537,1,78557090,78557879
RNA5SP22,1,78560491,78560599
RNFT1P2,1,78635524,78636916
MGC27382,1,78695283,78835149
RNA5SP23,1,78840849,78840953
PTGFR,1,78956659,79006386
IFI44L,1,79086133,79111830
IFI44,1,79115474,79129763
RPL23P3,1,79131956,79132382
LOC652549,1,79214757,79216541
ADGRL4,1,79355449,79472415
PSAT1P3,1,79520434,79521807
ADH5P2,1,79986752,79988153
LOC553139,1,80555856,80558456
HMGB1P18,1,80748932,80749854
HNRNPA1P64,1,80916633,80917760
COX6A1P1,1,80961574,80962107
LINC01781,1,81001440,81112473
MTND2P30,1,81546463,81546861
RPL7P10,1,81563880,81564711
RPL10AP4,1,81674220,81674934
RN7SKP247,1,81717474,81717781
ADGRL2,1,81771817,82459616
HNRNPA3P14,1,81892102,81893293
ARID3BP1,1,81967270,81971426
LOC101927434,1,81979565,82023387
RPS20P7,1,82061800,82062311
ST13P20,1,82187297,82188943
LINC01362,1,83368866,83632498
LINC01361,1,83439565,83451891
LINC01712,1,83911737,83920454
ARF4P5,1,84038405,84039299
LINC01725,1,84041470,84326679
LOC101927560,1,84267199,84326229
TTLL7,1,84330707,84464815
TTLL7-IT1,1,84444801,84449983
PRKACB,1,84543762,84704181
TXN2P1,1,84551358,84552650
NEDD8P1,1,84709934,84710530
SAMD13,1,84764221,84816481
UOX,1,84830641,84850484
DNASE2B,1,84864167,84880701
RPF1,1,84944949,84964035
GNG5,1,84964008,84972264
SPATA1,1,84972069,85033062
CTBS,1,85015294,85040123
LINC01461,1,85063647,85086714
LINC01555,1,85093913,85100703
SSX2IP,1,85109389,85156144
LPAR3,1,85277285,85358889
MCOLN2,1,85391266,85462796
MCOLN3,1,85483765,85514183
DNAI3,1,85528010,85598821
MIR4423,1,85599477,85599556
SYDE2,1,85622572,85666699
C1orf52,1,85715636,85725345
BCL10,1,85731459,85742315
BCL10-AS1,1,85742041,85743771
DDAH1,1,85784168,86043883
CCN1,1,86046444,86049633
ZNHIT6,1,86115100,86174116
COL24A1,1,86194916,86622667
RNA5SP51,1,86349363,86349481
ODF2L,1,86812520,86862006
MIR7856,1,86823315,86823370
LOC100420166,1,86869862,86870585
CLCA2,1,86889854,86922236
CLCA1,1,86934610,86965942
CLCA4,1,87012761,87046437
CDCA4P2,1,87016999,87019241
CLCA4-AS1,1,87036864,87170176
CLCA3P,1,87099959,87121059
SH3GLB1,1,87170259,87213867
RPL17P5,1,87250575,87251188
SELENOF,1,87328128,87380260
HS2ST1,1,87380318,87575665
LOC100421465,1,87510417,87511560
LOC100421468,1,87511558,87512401
LINC01140,1,87595448,87634887
LINC02801,1,87678352,87717014
LMO4,1,87794563,87814606
LINC01364,1,87819207,87837338
RNA5SP52,1,87918923,87919056
RN7SL583P,1,88943511,88943797
PKN2-AS1,1,89003196,89150887
RPL36AP10,1,89043528,89043971
PKN2,1,89149956,89301938
RNU6-125P,1,89282462,89282568
ELOCP19,1,89294702,89295126
GTF2B,1,89318316,89357250
KYAT3,1,89386727,89458643
LOC100130455,1,89389071,89389668
RBMXL1,1,89445139,89458312
GBP3,1,89472363,89488549
GBP1,1,89518002,89530891
PTGES3P1,1,89568802,89570637
GBP2,1,89571815,89591797
GBP7,1,89597425,89641686
GBP4,1,89646827,89664625
LOC100421401,1,89703107,89768641
GBP5,1,89721872,89738543
LOC729930,1,89754941,89756045
GBP6,1,89829618,89853719
CAPNS1P1,1,89859580,89860219
GBP1P1,1,89873238,89890493
LRRC8B,1,89990388,90063420
LRRC8C-DT,1,90090408,90098453
LRRC8C,1,90098679,90185092
LOC100505788,1,90126612,90127092
LRRC8D,1,90286591,90402170
RN7SKP272,1,90453272,90453503
GEMIN8P4,1,90458824,90460525
ZNF326,1,90460669,90501092
RNU6-695P,1,90719014,90719117
SNORD3G,1,91123307,91123520
BARHL2,1,91177096,91182859
LINC02609,1,91248541,91317207
