Gene,Chr,Start,End
ZNF593,1,26169908,26170873
CNKSR1,1,26177491,26189884
CATSPER4,1,26190602,26202964
LOC100420494,1,26218886,26219534
LOC124903882,1,26224599,26225297
ZPLD2P,1,26225320,26229840
CEP85,1,26234200,26278808
LOC124904684,1,26246754,26246847
MRPS6P1,1,26263035,26263398
SH3BGRL3,1,26280086,26281522
UBXN11,1,26282282,26318355
CD52,1,26317958,26320523
CRYBG2,1,26321865,26354130
RPL34P4,1,26326641,26327042
ZNF683,1,26361634,26374518
LIN28A,1,26410817,26429728
LOC124903883,1,26430755,26432237
DHDDS,1,26432321,26471306
RPL17P9,1,26454596,26455207
DHDDS-AS1,1,26462756,26467537
HMGN2,1,26472440,26476642
DPPA2P2,1,26519117,26520264
LOC124903884,1,26529120,26531398
RPS6KA1,1,26529761,26575025
MIR1976,1,26554542,26554593
RN7SL679P,1,26593245,26593546
LOC124904769,1,26602369,26602432
LOC124904813,1,26642286,26642389
LOC105376888,1,26689182,26690812
LOC124900417,1,26691908,26696405
LOC101928728,1,26691910,26694131
ARID1A,1,26696015,26782104
PIGV,1,26787054,26800659
RN7SL165P,1,26814822,26815112
ZDHHC18,1,26826688,26857604
SFN,1,26863149,26864456
GPN2,1,26876132,26890283
GPATCH3,1,26890488,26900467
NUDC,1,26900161,26946871
NR0B2,1,26911489,26913975
KDF1,1,26949562,26960468
RPL12P13,1,26980080,26981023
RPL32P6,1,26983595,26984079
OSTCP2,1,26985757,26986343
TRNP1,1,26993692,27000886
TENT5B,1,27005020,27012850
LOC101928391,1,27031758,27065585
SLC9A1,1,27098809,27155125
LOC102723760,1,27157561,27160468
RPL18AP5,1,27176711,27177330
CHCHD3P3,1,27200636,27201599
NPM1P39,1,27206914,27207875
SNRPEP7,1,27211195,27211481
WDTC1-DT,1,27229631,27234429
WDTC1,1,27234441,27308636
TMEM222,1,27322163,27336400
ACTG1P20,1,27323874,27326525
RNU6-48P,1,27325219,27325324
SYTL1,1,27342022,27353932
MAP3K6,1,27355184,27366961
FCN3,1,27369110,27374824
CD164L2,1,27379176,27383333
GPR3,1,27392622,27395814
WASF2,1,27404230,27490167
LOC105376892,1,27525777,27530720
AHDC1,1,27534245,27604227
FGR,1,27612064,27635185
LOC729973,1,27649379,27649940
LINC02574,1,27660328,27662722
IFI6,1,27666064,27672192
RNU6-949P,1,27675603,27675709
CHMP1AP1,1,27686809,27687440
RNU6-424P,1,27693731,27693835
FAM76A,1,27725961,27763116
RPEP3,1,27739930,27740832
STX12,1,27773219,27824443
RNU6-1245P,1,27824538,27824643
LOC124903885,1,27827811,27831783
PPP1R8,1,27830782,27851676
SCARNA1,1,27834401,27834566
THEMIS2,1,27872544,27886675
RPA2,1,27891524,27914797
SMPDL3B,1,27935000,27959152
XKR8,1,27959973,27968093
EYA3,1,27970344,28088610
RN7SL559P,1,28031884,28032180
SPCS2P4,1,28095035,28096442
LOC100131223,1,28120834,28121467
RNU6-176P,1,28142737,28142841
RNU7-29P,1,28144156,28144214
PTAFR,1,28147166,28193856
DNAJC8,1,28200278,28233029
ATP5IF1,1,28236124,28238100
SESN2,1,28259518,28282491
MED18,1,28329040,28335965
PHACTR4,1,28369740,28500364
RNU6ATAC27P,1,28481362,28481480
SNHG3,1,28505943,28510892
RCC1,1,28506043,28538989
SNORA73A,1,28507365,28507571
SNORA73B,1,28508558,28508762
LOC124904836,1,28517476,28517575
PRDX3P2,1,28526358,28527238
TRNAU1AP,1,28553085,28578545
SNHG12,1,28578538,28582983
SNORD99,1,28578743,28578822
SNORA61,1,28579764,28579893
SNORA44,1,28580381,28580512
SNORA16A,1,28580920,28581053
RAB42,1,28592265,28596666
TAF12,1,28602850,28648269
TAF12-DT,1,28643256,28648801
RNU11,1,28648600,28648734
GMEB1,1,28668229,28719353
LOC124904809,1,28689665,28689794
YTHDF2,1,28736624,28769775
OPRD1,1,28812170,28871267
EPB41,1,28887100,29120041
LOC124903886,1,28927229,28942646
RPL27P4,1,28982244,28982644
TMEM200B,1,29119429,29123903
SRSF4,1,29147743,29181900
MECR,1,29167696,29230934
LOC124903887,1,29223753,29224816
PTPRU,1,29236522,29326800
LINC01756,1,29329620,29350114
LOC107984933,1,29442944,29525101
LOC107984934,1,29604580,29689297
LINC01648,1,30013952,30037612
LOC105378617,1,30162973,30199955
LOC105378618,1,30253430,30261188
LOC124903888,1,30708446,30710179
MATN1,1,30711277,30723585
MATN1-AS1,1,30718772,30726746
LAPTM5,1,30732469,30757774
MIR4420,1,30739156,30739232
LOC105378620,1,30743790,30752360
LOC105378621,1,30775079,30782351
LINC01778,1,30824652,30834284
RN7SKP91,1,30843825,30844062
LOC400748,1,30858158,30860254
SDC3,1,30869466,30909735
RN7SL371P,1,30918469,30918735
PUM1,1,30931506,31065717
SNORD103A,1,30935689,30935776
SNORD103B,1,30949118,30949205
SNORD103C,1,30968163,30968237
LOC107985097,1,31050872,31051176
SELENOWP1,1,31094589,31095638
LOC124904579,1,31100206,31107993
RPL21P22,1,31108101,31108663
LOC107984935,1,31155046,31156134
NKAIN1,1,31179745,31239887
SNRNP40,1,31259568,31296788
ZCCHC17,1,31297032,31364936
FABP3,1,31359588,31373076
LOC124903892,1,31374299,31377487
LOC105378623,1,31383577,31389830
SERINC2,1,31409777,31434678
LOC124903900,1,31426410,31471476
LOC105378625,1,31445854,31450649
LOC105379772,1,31471118,31482156
EEF1A1P46,1,31487591,31488973
RNU6-40P,1,31497578,31497683
LDC1P,1,31500085,31508566
LINC01226,1,31518435,31524245
LOC124903917,1,31551535,31566932
LOC105378626,1,31565559,31579543
TINAGL1,1,31576515,31587686
HCRTR1,1,31617689,31634492
PEF1,1,31629866,31644876
PEF1-AS1,1,31644208,31657110
COL16A1,1,31652263,31704017
LOC101929444,1,31669804,31671067
ADGRB2,1,31727117,31764340
MIR4254,1,31758660,31758735
LOC124903930,1,31768703,31769533
SPOCD1,1,31790422,31816022
PTP4A2,1,31906421,31938368
KHDRBS1,1,32013868,32060850
TMEM39B,1,32072031,32102863
MIR5585,1,32086949,32087007
KPNA6,1,32108056,32176563
TXLNA,1,32179675,32198285
CCDC28B,1,32196011,32205387
IQCC,1,32205671,32208682
DCDC2B,1,32209089,32216192
TMEM234,1,32214477,32222353
EIF3I,1,32222407,32236170
MTMR9LP,1,32231660,32241710
FAM167B,1,32247222,32248856
LCK,1,32251265,32286165
HDAC1,1,32292083,32333626
MARCKSL1,1,32333839,32336233
LOC124903949,1,32335377,32349099
LOC105378629,1,32343136,32351864
LOC124903933,1,32351602,32361328
FAM229A,1,32361270,32362485
TSSK3,1,32362539,32364312
BSDC1,1,32364633,32394441
GAPDHP20,1,32401899,32403183
LRRC37A12P,1,32424476,32426537
RN7SL122P,1,32457835,32458135
ZBTB8B,1,32465072,32496686
ZBTB8A,1,32539427,32605941
LOC124903952,1,32541576,32551626
LOC102723870,1,32608549,32612490
ZBTB8OS,1,32620820,32650932
RBBP4,1,32651208,32686211
SYNC,1,32679906,32703593
KIAA1522,1,32741830,32774970
YARS1,1,32775239,32817358
S100PBP,1,32816562,32858879
FNDC5,1,32862268,32872484
LOC105378631,1,32875969,32882725
HPCA,1,32885996,32894646
TMEM54,1,32894595,32901389
LOC105378632,1,32901657,32903200
RNF19B,1,32929036,32964809
LOC107984936,1,32951208,32951809
RPL18AP4,1,32979907,32980525
LOC100419257,1,32986931,32988247
AK2,1,33007940,33036883
LOC124903969,1,33056504,33058906
LOC105378635,1,33077884,33080996
AZIN2,1,33081153,33166795
ZNF362,1,33127522,33300719
TRIM62,1,33145399,33182043
A3GALT2,1,33306766,33321098
PHC2,1,33323626,33431095
MIR3605,1,33332393,33332492
RN7SKP16,1,33336566,33336864
PHC2-AS1,1,33350352,33363245
TLR12P,1,33466249,33468975
ZSCAN20,1,33472645,33501643
LOC100422287,1,33511891,33512784
CSMD2,1,33513998,34165842
LOC124903976,1,33790991,33805304
HSPD1P14,1,33838521,33840137
HMGB4,1,33860475,33864791
CSMD2-AS1,1,33868956,33885458
RNA5SP42,1,34112949,34113063
C1orf94,1,34166993,34219131
LOC100420336,1,34276859,34277364
LOC105378639,1,34279848,34295948
LOC105378641,1,34457859,34685319
MIR552,1,34669599,34669694
LOC105378642,1,34710017,34724256
GJB5,1,34755047,34758512
GJB4,1,34759740,34762327
GJB3,1,34781214,34786364
GJA4,1,34792999,34795747
SMIM12,1,34850362,34859749
DLGAP3,1,34865436,34929650
GPR199P,1,34975699,34978706
TMEM35B,1,34981380,34985347
ZMYM6,1,34986165,35031945
LOC124903990,1,35032720,35036970
RPL12P45,1,35053471,35059268
ZMYM1,1,35059786,35118818
EFCAB14P1,1,35121822,35122490
LOC105378644,1,35141469,35146825
SFPQ,1,35176380,35193145
ZMYM4,1,35268709,35422058
RN7SL503P,1,35292196,35292498
LOC124900419,1,35310274,35310425
RPL5P4,1,35350652,35351666
ZMYM4-AS1,1,35358822,35366077
RNY5P1,1,35427810,35427892
KIAA0319L,1,35433492,35557661
LOC100419802,1,35510077,35511341
NCDN,1,35557799,35566779
TFAP2E-AS1,1,35569811,35577778
TFAP2E,1,35573314,35595591
PSMB2,1,35599541,35641526
LOC105378646,1,35665308,35685249
C1orf216,1,35713877,35718884
CLSPN,1,35720213,35769978
AGO4,1,35807636,35857890
AGO1,1,35869761,35930532
AGO3,1,35930718,36072500
LOC105378647,1,36009379,36021661
LOC100128093,1,36080320,36081334
TEKT2,1,36084094,36088275
ADPRS,1,36088892,36093932
COL8A2,1,36095239,36125222
TRAPPC3,1,36136572,36156053
MAP7D1,1,36156160,36180849
RN7SL131P,1,36191915,36192170
THRAP3,1,36207637,36305357
UBE2V2P4,1,36241898,36242156
SH3D21,1,36306368,36330236
EVA1B,1,36322030,36324154
STK40,1,36339628,36385924
LOC124904012,1,36386191,36390738
LSM10,1,36393436,36397908
LOC124904013,1,36401263,36407546
RNU4-27P,1,36402721,36402859
OSCP1,1,36417906,36450451
SNORA63C,1,36418448,36418578
LOC107984940,1,36435799,36449565
MRPS15,1,36455718,36464384
CSF3R,1,36466043,36483314
FTLP18,1,36630335,36630812
LOC107984941,1,36676241,36702321
LOC105378648,1,36686708,36694967
LOC124904023,1,36768219,36769725
GRIK3,1,36795527,37034515
LOC124904027,1,37133424,37136144
MIR4255,1,37161563,37161634
RNU6-636P,1,37203610,37203716
RNA5SP43,1,37264677,37264786
RPS29P6,1,37330852,37330979
LOC107984942,1,37351698,37373807
ZC3H12A-DT,1,37454879,37474443
ZC3H12A,1,37474580,37484377
MIR6732,1,37480230,37480289
MEAF6,1,37489993,37514766
MIR5581,1,37500935,37500994
LOC105378649,1,37531023,37538736
SNIP1,1,37534449,37554293
FTH1P1,1,37544563,37545458
RPS27P9,1,37556214,37556553
DNALI1,1,37556940,37566857
GNL2,1,37566816,37595937
RSPO1,1,37611350,37634892
C1orf109,1,37681570,37692242
CDCA8,1,37692516,37709719
EPHA10,1,37713880,37765120
LOC124904835,1,37750202,37750302
LOC105378650,1,37765729,37767316
ACTN4P2,1,37776637,37779538
LOC100129497,1,37782016,37782900
MANEAL,1,37793847,37801133
YRDC,1,37802945,37808208
C1orf122,1,37807790,37809454
MTF1,1,37809574,37859592
RPS2P13,1,37840845,37841680
INPP5B,1,37860697,37947057
RNU6-584P,1,37885023,37885117
LOC124904043,1,37903177,37918656
LOC105378651,1,37932050,37945801
SF3A3,1,37956975,37990022
RNU6-510P,1,37991462,37991534
FHL3,1,37996770,38005514
UTP11,1,38012734,38024820
POU3F1,1,38043829,38046793
MIR3659HG,1,38047134,38119530
MIR3659,1,38089231,38089329
LINC02786,1,38129915,38141575
LOC105378654,1,38141496,38219240
LINC01343,1,38209034,38214767
LOC105378657,1,38300198,38503540
TUBB6P1,1,38383847,38384430
RNU6-753P,1,38396659,38396765
LOC107984943,1,38427583,38442939
LINC01685,1,38475196,38476484
LOC105378658,1,38518250,38532924
LOC105378660,1,38692874,38728555
HSPA5P1,1,38708730,38711089
RRAGC,1,38838198,38859772
GJA9-MYCBP,1,38862490,38881626
MYCBP,1,38862490,38873378
LOC105378663,1,38873401,38876226
GJA9,1,38874069,38881587
RHBDL2,1,38885807,38941830
LOC105378662,1,38913540,38919529
RNU6-605P,1,38926870,38926977
EIF1P2,1,38958103,38959080
AKIRIN1,1,38991276,39006059
NDUFS5,1,39026350,39034615
LOC124904088,1,39038017,39061873
MACF1,1,39084167,39487138
RNU6-608P,1,39120940,39121043
RNA5SP44,1,39154164,39154296
HSPE1P8,1,39303903,39304919
LOC124904101,1,39486956,39491548
BMP8A,1,39491636,39529869
TRK-CTT12-1,1,39504523,39504595
OXCT2P1,1,39514866,39516669
PPIEL,1,39522280,39559698
PABPC4,1,39560816,39576790
PABPC4-AS1,1,39565070,39573203
SNORA55,1,39567374,39567510
HEYL,1,39623435,39639643
NT5C1A,1,39651229,39672107
HPCAL4,1,39678648,39691433
LOC100128091,1,39717975,39718793
RNU7-121P,1,39723566,39723627
PPIE,1,39738882,39763914
BMP8B,1,39757182,39788865
OXCT2,1,39769523,39771348
BMP8B-AS1,1,39779969,39781424
LOC101929536,1,39788976,39790171
LOC105378667,1,39824146,39837955
TRIT1,1,39838110,39883511
MYCL,1,39895428,39901917
MYCL-AS1,1,39897743,39899098
MFSD2A,1,39955145,39969956
RPS2P12,1,39962524,39963444
LOC105378669,1,40013905,40040446
CAP1,1,40040240,40072648
PPT1,1,40071461,40097252
OAZ1P1,1,40132709,40133576
LOC105378671,1,40147701,40161278
RLF,1,40161387,40240921
RNU6-1237P,1,40177843,40177949
TMCO2,1,40247937,40251684
ZMPSTE24,1,40258236,40294180
COL9A2,1,40300489,40317286
RPL21P20,1,40333042,40333598
SMAP2,1,40344834,40423326
ZFP69B,1,40450064,40463715
ZFP69,1,40477290,40496343
EXO5-DT,1,40486789,40508695
EXO5,1,40508767,40516038
LOC124904149,1,40530578,40531546
ZNF684,1,40531637,40548167
LOC100328982,1,40559340,40561055
LOC105378673,1,40563189,40568566
GTF2F2P2,1,40593633,40594323
RIMS3,1,40620680,40692066
LOC105378675,1,40658033,40667676
NFYC-AS1,1,40689080,40692261
NFYC,1,40691704,40771603
MIR30E,1,40754355,40754446
MIR30C1,1,40757284,40757372
KCNQ4,1,40783787,40840452
RN7SL326P,1,40804846,40805141
LOC105378676,1,40848097,40857494
CITED4,1,40861054,40862363
LOC124904157,1,40862384,40866931
LOC100128362,1,40938102,40939760
UBE2V1P8,1,40942042,40942518
CTPS1,1,40979696,41012565
SLFNL1-AS1,1,41014590,41043890
SLFNL1,1,41015597,41021725
SCMH1,1,41027202,41242306
RPL23AP17,1,41098799,41099183
LOC102723924,1,41237728,41264558
RPL36AP9,1,41264418,41264879
LOC124904158,1,41302918,41305943
LOC124904159,1,41322850,41334597
FOXO6,1,41361434,41383590
FOXO6-AS1,1,41375004,41375669
LOC105378678,1,41426381,41464989
RNA5SP45,1,41466937,41467028
EDN2,1,41478775,41484683
HIVEP3,1,41506365,42035934
LOC100418723,1,41542068,41544148
LOC124904160,1,41981532,41997018
HNRNPFP1,1,42040545,42042845
LOC124904161,1,42045223,42051778
GUCA2B,1,42153410,42155820
GUCA2A,1,42162690,42164745
FOXJ3,1,42176548,42335880
RIMKLA,1,42380792,42424232
RPS15AP8,1,42412352,42412824
ZMYND12,1,42430329,42456022
CCDC30,1,42456107,42657190
PPCS,1,42456341,42473417
RPS3AP11,1,42491715,42492513
TMSB4XP1,1,42499796,42500414
RNU6-536P,1,42569034,42569138
LOC124904162,1,42570821,42675806
PPIH,1,42658423,42681654
YBX1,1,42682418,42703805
CLDN19,1,42733093,42740236
P3H1,1,42746374,42767028
C1orf50,1,42767249,42779491
TMEM269-DT,1,42776666,42784895
TMEM269,1,42784991,42800827
LOC107984946,1,42788321,42793669
SVBP,1,42807052,42817397
ERMAP,1,42817122,42844991
LOC124904163,1,42831900,42837659
ZNF691,1,42846613,42852477
LOC339539,1,42857622,42888792
LOC100420252,1,42886351,42888721
MKRN8P,1,42889631,42892440
ATP6V1E1P1,1,42903114,42904112
SLC2A1,1,42925353,42958868
ATP6V0CP4,1,42952263,42952672
SLC2A1-DT,1,42959049,42983358
RNU6-880P,1,42991438,42991543
LOC124904715,1,43023549,43023637
FAM183A,1,43142962,43156396
EBNA1BP2,1,43164174,43172570
MIR6733,1,43171652,43171712
CFAP57,1,43172330,43254358
LOC105378685,1,43181682,43250594
RNA5SP46,1,43196417,43196536
LOC124904164,1,43237346,43247877
TMEM125,1,43269983,43274002
C1orf210,1,43281877,43285857
TIE1,1,43300982,43323108
MPL,1,43337818,43354466
CDC20-DT,1,43354684,43358673
CDC20,1,43358981,43363203
ELOVL1,1,43363401,43368011
MIR6734,1,43364648,43364715
LOC112268225,1,43368212,43379199
MED8,1,43383917,43389800
MED8-AS1,1,43385049,43385726
SZT2,1,43389899,43454247
SZT2-AS1,1,43447776,43448644
MIR6735,1,43448539,43448611
HYI,1,43450607,43453931
HYI-AS1,1,43453927,43456999
PTPRF,1,43522051,43623666
KDM4A,1,43650149,43705518
LOC124904165,1,43663630,43667832
KDM4A-AS1,1,43699724,43707341
ST3GAL3,1,43707536,43931159
ST3GAL3-AS1,1,43709392,43727343
LOC124904721,1,43716471,43716564
LOC124904166,1,43771590,43774240
MIR6079,1,43838622,43838683
SHMT1P1,1,43849421,43851952
ARTN,1,43933801,43937240
LINC02918,1,43937896,43940541
LOC101929609,1,43944355,43946599
IPO13,1,43946950,43968022
DPH2,1,43970010,43973369
LOC124904167,1,43973365,43974865
ATP6V0B,1,43974960,43978295
B4GALT2,1,43979210,43991171
CCDC24,1,43991599,43996528
SLC6A9,1,43996483,44031462
LOC107984948,1,44030414,44040436
LOC124904168,1,44032543,44035774
KLF17,1,44043927,44135140
LOC124904169,1,44044803,44075089
KRT8P47,1,44103063,44104705
RN7SL479P,1,44117098,44117397
LOC100129492,1,44122054,44122595
KLF18,1,44137821,44141631
LOC100419796,1,44150786,44151845
OOSP1P1,1,44155028,44155301
LOC124904170,1,44172749,44174625
LOC100130714,1,44187939,44189099
DMAP1,1,44213471,44220673
ERI3,1,44221070,44355279
ERI3-IT1,1,44222595,44244283
SNORA110,1,44252344,44252559
RNU6-369P,1,44390722,44390823
RNF220,1,44404783,44651724
MIR5584,1,44545493,44545552
LOC107984950,1,44635238,44649666
TMEM53,1,44653247,44674481
SNORD145,1,44670957,44671056
ARMH1,1,44674714,44725591
LOC105378690,1,44688314,44724828
RNU5F-1,1,44721786,44721901
RNU5D-1,1,44731069,44731168
KIF2C,1,44739837,44767767
SNORD160,1,44762035,44762107
RPS8,1,44775540,44778779
SNORD55,1,44775865,44775938
SNORD46,1,44776492,44776589
SNORD38A,1,44777842,44777912
SNORD38B,1,44778390,44778458
RPS15AP11,1,44780285,44780745
BEST4,1,44781840,44792828
PLK3,1,44800377,44805990
DYNLT4,1,44805893,44807351
BTBD19,1,44808523,44815585
PTCH2,1,44819845,44843253
RNU5E-6P,1,44819883,44819997
LOC107984952,1,44820479,44821994
EIF2B3,1,44850522,44986595
RNA5SP47,1,44932323,44932431
CCNB1IP1P1,1,44958093,44959574
PPIAP35,1,44988146,44988770
MRPS17P1,1,44991677,44992265
HECTD3,1,45002548,45011324
UROD,1,45012254,45015575
ZSWIM5,1,45016399,45206605
OSTCP5,1,45069780,45070454
LOC105378691,1,45295812,45303746
LINC01144,1,45303910,45305619
HPDL,1,45326895,45328710
MUTYH,1,45329242,45340440
TOE1,1,45340170,45343973
TESK2,1,45343883,45491163
LOC124904849,1,45358652,45358748
PPIAP36,1,45415020,45415344
CCDC163,1,45493866,45500073
MMACHC,1,45500300,45513382
PRDX1,1,45511051,45522890
HMGB1P48,1,45530822,45532621
AKR1A1,1,45550826,45570049
NASP,1,45584041,45618893
CCDC17,1,45620044,45624054
GPBP1L1,1,45627304,45688110
RPS15AP10,1,45645772,45646685
RPL7AP16,1,45650978,45651850
TMEM69,1,45688181,45694436
IPP,1,45694324,45750653
LOC105378693,1,45750949,45760837
RPL6P1,1,45781261,45781958
MAST2,1,45803612,46036122
TMA16P2,1,45845343,45847719
LOC105378694,1,45867884,45909234
P3R3URF-PIK3R3,1,46040140,46176488
PIK3R3,1,46040140,46174901
LOC124904171,1,46052229,46053929
LOC101929626,1,46133371,46139081
TSPAN1,1,46175087,46196489
P3R3URF,1,46175486,46176488
POMGNT1,1,46188683,46220305
LURAP1,1,46203334,46221256
RAD54L,1,46247688,46278473
LRRC41,1,46277462,46303616
UQCRH,1,46303698,46316776
NSUN4,1,46340807,46385199
FAAH,1,46394317,46413845
FAAHP1,1,46433827,46445702
LINC01398,1,46446673,46449704
DMBX1,1,46489836,46516216
TMEM275,1,46532166,46535515
MKNK1-AS1,1,46538696,46570255
KNCN,1,46545641,46551647
MKNK1,1,46557407,46604268
MOB3C,1,46607719,46616811
LOC105378697,1,46621695,46625821
ATPAF1,1,46632737,46668557
NENFP1,1,46665910,46666375
TEX38,1,46668886,46673594
EFCAB14-AS1,1,46674036,46692098
EFCAB14,1,46675159,46719114
LOC105378698,1,46685083,46686777
LOC105378699,1,46764978,46772172
CYP4B1,1,46799046,46819413
CYP4Z2P,1,46843095,46900475
TUBAP8,1,46891629,46892830
CYP4A11,1,46929188,46941476
CYP4X1,1,46961364,47055432
CYP4A26P,1,46967481,46967866
CYP4A43P,1,46994392,46994502
CYP4A27P,1,47000898,47001087
CYP4A44P,1,47002995,47003148
LOC124904172,1,47018994,47022263
CYP4Z1,1,47055525,47118318
TUBAP9,1,47074778,47075979
CYP4A22,1,47137441,47149727
MTND1P34,1,47164492,47165872
LOC105378701,1,47172217,47179395
LINC00853,1,47179250,47180339
PDZK1IP1,1,47183582,47190036
TAL1,1,47216290,47232335
STIL,1,47250139,47314896
CMPK1,1,47333790,47378839
LINC01389,1,47380796,47437317
FOXE3,1,47416285,47418052
FOXD2-AS1,1,47432133,47434641
FOXD2,1,47438044,47440691
RPL21P24,1,47497862,47498381
LOC124904173,1,47506224,47507867
ATP6V0E1P4,1,47550196,47550750
LINC01738,1,47688498,47704025
LOC124904174,1,47690521,47694428
TRABD2B,1,47760528,47997385
LINC02794,1,48049771,48181386
CYP46A4P,1,48089353,48089834
SKINT1L,1,48101715,48182428
SLC5A9,1,48222716,48248638
SPATA6,1,48261389,48472204
PPP1R8P1,1,48324976,48326158
RNU6-723P,1,48344209,48344315
LOC644462,1,48435702,48437896
RNU4-61P,1,48447936,48448042
LOC124904175,1,48470370,48482612
RPL21P25,1,48497257,48497736
AGBL4,1,48522511,50023954
BEND5,1,48727519,48776891
LOC105378706,1,49025595,49050107
LOC124904851,1,49151390,49151503
AGBL4-AS1,1,49257411,49269294
AGBL4-IT1,1,49374201,49472085
LOC107984954,1,49492203,49517561
ZNF859P,1,49844652,49846492
MTND2P29,1,50017086,50017504
LOC105378708,1,50024021,50041215
ELAVL4,1,50048055,50203772
LOC105378709,1,50060892,50063659
ELAVL4-AS1,1,50173674,50175870
LOC105378711,1,50206084,50258756
LOC105378710,1,50257640,50258202
LINC02808,1,50265932,50321124
RPS2P11,1,50326112,50327049
HMGB1P45,1,50398862,50399370
FCF1P6,1,50405040,50406062
DMRTA2,1,50417550,50423443
LOC105378714,1,50423546,50424872
FAF1,1,50437028,50960267
FAF1-AS1,1,50441488,50471156
RNU6-1026P,1,50582404,50582511
LOC124904727,1,50750296,50750398
PHB1P12,1,50780270,50781299
MRPS6P2,1,50846346,50847140
LOC124904176,1,50967883,50970099
CDKN2C,1,50968706,50974634
MIR4421,1,51059837,51059905
MIR6500,1,51060018,51060103
C1orf185,1,51102228,51152282
CFL1P2,1,51157439,51158540
LINC01562,1,51195095,51235096
LOC107985472,1,51197293,51197453
LOC124904818,1,51231253,51231356
RNF11,1,51236273,51273447
RPS2P8,1,51250562,51251494
TTC39A,1,51287258,51345116
LOC124904177,1,51294506,51301216
TTC39A-AS1,1,51329654,51331281
EPS15,1,51354263,51519266
LOC100422413,1,51372202,51373400
RNU6-877P,1,51382308,51382414
EPS15-AS1,1,51518272,51579310
RNU6-1281P,1,51538625,51538729
CALR4P,1,51561866,51583731
LOC105378719,1,51610983,51622544
OSBPL9,1,51617092,51789219
GAPDHP51,1,51707138,51708146
SLC25A6P3,1,51709083,51709939
LOC124900447,1,51724775,51724896
NRDC,1,51789210,51878727
MIR761,1,51836344,51836402
TSEN15P2,1,51859775,51860223
RAB3B,1,51907956,51990700
RNA5SP48,1,51973410,51973535
RPS26P14,1,51980446,51980887
RN7SL290P,1,51995744,51996039
TXNDC12,1,52020131,52056171
KTI12,1,52032103,52033810
TXNDC12-AS1,1,52050918,52052683
BTF3L4,1,52056295,52090716
LOC107984956,1,52139719,52160778
ZFYVE9,1,52142089,52346634
RN7SL788P,1,52150108,52150419
LOC100190934,1,52160006,52160601
LOC724060,1,52161045,52163481
PDCL3P6,1,52179815,52180694
RPL9P12,1,52189905,52190309
DNAJC19P7,1,52251954,52252883
ANAPC10P1,1,52253567,52254383
CC2D1B,1,52350597,52366205
PLA2G12AP1,1,52368480,52369345
ORC1,1,52372829,52409503
PRPF38A,1,52404602,52420836
LOC124904850,1,52411442,52411522
