Gene,Chr,Start,End
TMEM222,1,27163397,27177637
ACTG1P20,1,27165108,27167759
RNU6-48P,1,27166453,27166558
SYTL1,1,27183260,27195171
MAP3K6,1,27196422,27208199
FCN3,1,27210348,27216135
CD164L2,1,27220486,27224643
GPR3,1,27233946,27237138
WASF2,1,27245554,27331475
LOC105376892,1,27366327,27371812
AHDC1,1,27375551,27445450
FGR,1,27453366,27476486
LOC729973,1,27490690,27491251
LINC02574,1,27501639,27504030
IFI6,1,27507374,27513475
RNU6-949P,1,27516888,27516994
CHMP1AP1,1,27528088,27528719
RNU6-424P,1,27535010,27535114
FAM76A,1,27567254,27604410
RPEP3,1,27581222,27582124
STX12,1,27614513,27665738
RNU6-1245P,1,27665833,27665938
PPP1R8,1,27672075,27692970
SCARNA1,1,27675694,27675859
THEMIS2,1,27713266,27728777
RPA2,1,27733626,27756900
SMPDL3B,1,27776819,27800989
XKR8,1,27801810,27809927
EYA3,1,27812178,27930443
RN7SL559P,1,27873709,27874005
SPCS2P4,1,27936868,27938275
LOC100131223,1,27962663,27963296
RNU6-176P,1,27984568,27984672
RNU7-29P,1,27985987,27986045
PTAFR,1,27988997,28035686
DNAJC8,1,28042108,28074864
ATP5IF1,1,28077959,28079935
SESN2,1,28101353,28124325
MED18,1,28170876,28177801
PHACTR4,1,28211573,28342320
RNU6ATAC27P,1,28323317,28323435
SNHG3,1,28347899,28352848
RCC1,1,28347999,28380949
SNORA73A,1,28349321,28349527
SNORA73B,1,28350514,28350718
LOC124904836,1,28359432,28359531
PRDX3P2,1,28368315,28369195
TRNAU1AP,1,28395040,28420501
SNHG12,1,28420494,28424939
SNORD99,1,28420699,28420778
SNORA61,1,28421720,28421849
SNORA44,1,28422337,28422468
SNORA16A,1,28422876,28423009
RAB42,1,28434229,28438630
TAF12,1,28444812,28485032
TAF12-DT,1,28485221,28490765
RNU11,1,28490564,28490698
GMEB1,1,28510750,28561345
LOC124904809,1,28531660,28531789
YTHDF2,1,28578615,28611771
OPRD1,1,28654162,28713229
EPB41,1,28729007,28962697
LOC124903886,1,28769195,28784608
RPL27P4,1,28824199,28824599
TMEM200B,1,28962085,28966559
SRSF4,1,28990399,29024556
MECR,1,29035313,29073591
LOC124903887,1,29066440,29067473
PTPRU,1,29079179,29169454
LINC01756,1,29172274,29192775
LOC107984933,1,29285587,29367772
LOC107984934,1,29446870,29531585
LINC01648,1,29857147,29880836
LOC105378617,1,30006306,30043240
LOC105378618,1,30096712,30104463
LOC107987405,1,30248244,30250100
LOC124905705,1,30259448,30261040
LOC124903888,1,30558417,30560150
MATN1,1,30561248,30573556
MATN1-AS1,1,30568743,30576717
LAPTM5,1,30584986,30610292
MIR4420,1,30591673,30591749
LOC124905706,1,30596307,30605389
LOC105378621,1,30627497,30634658
LINC01778,1,30676975,30686619
RN7SKP91,1,30696108,30696345
LOC400748,1,30710440,30712522
SDC3,1,30721742,30760987
RN7SL371P,1,30770717,30770982
PUM1,1,30783767,30917854
SNORD103A,1,30787946,30788033
SNORD103B,1,30801340,30801427
SNORD103C,1,30820384,30820458
LOC107985097,1,30903016,30903320
SELENOWP1,1,30946721,30947770
RPL21P22,1,30960234,30960796
LOC107984935,1,31007192,31007975
NKAIN1,1,31031899,31092102
SNRNP40,1,31111784,31149010
ZCCHC17,1,31149254,31217206
FABP3,1,31217523,31225340
LOC105378623,1,31235834,31242101
SERINC2,1,31262102,31291896
LOC105378625,1,31303088,31307846
LOC105379772,1,31328376,31339415
EEF1A1P46,1,31344848,31346230
RNU6-40P,1,31355278,31355383
LDC1P,1,31357785,31366266
LINC01226,1,31376142,31381946
LOC124903917,1,31409227,31424625
LOC105378626,1,31423257,31435955
TINAGL1,1,31434200,31445387
HCRTR1,1,31475343,31485259
PEF1,1,31487512,31502526
PEF1-AS1,1,31501792,31514754
COL16A1,1,31509912,31561650
LOC101929444,1,31527440,31528703
ADGRB2,1,31584757,31621990
MIR4254,1,31616310,31616385
SPOCD1,1,31648071,31674002
PTP4A2,1,31764401,31796321
KHDRBS1,1,31871794,31918779
TMEM39B,1,31929980,31960816
MIR5585,1,31944898,31944956
KPNA6,1,31965999,32034460
TXLNA,1,32037572,32056187
CCDC28B,1,32058497,32063289
IQCC,1,32063573,32066584
DCDC2B,1,32066991,32074095
TMEM234,1,32072380,32080257
EIF3I,1,32080311,32094075
MTMR9LP,1,32089564,32099614
FAM167B,1,32105126,32106760
LCK,1,32109169,32144081
HDAC1,1,32150000,32191544
MARCKSL1,1,32191757,32194151
LOC105378629,1,32201054,32209779
LOC124903933,1,32209491,32216710
FAM229A,1,32219185,32220400
TSSK3,1,32220454,32222227
BSDC1,1,32222548,32252357
GAPDHP20,1,32259815,32261099
LRRC37A12P,1,32282392,32284453
RN7SL122P,1,32315751,32316051
ZBTB8B,1,32322988,32354613
ZBTB8A,1,32397348,32464729
ZBTB8OS,1,32479596,32510712
RBBP4,1,32510988,32546003
SYNC,1,32539693,32562590
KIAA1522,1,32601643,32634754
YARS1,1,32635023,32677140
S100PBP,1,32677224,32718671
FNDC5,1,32722061,32732277
LOC105378631,1,32735762,32742518
HPCA,1,32746286,32754441
TMEM54,1,32754390,32761183
LOC105378632,1,32761451,32762999
RNF19B,1,32796233,32824591
LOC107984936,1,32810992,32811593
RPL18AP4,1,32839695,32840313
LOC100419257,1,32846719,32848036
AK2,1,32867728,32896675
LOC124903969,1,32916398,32918799
LOC105378635,1,32937777,32940995
AZIN2,1,32941046,32983369
TRIM62,1,33005274,33041915
ZNF362,1,33118089,33162335
A3GALT2,1,33168388,33182706
PHC2,1,33185234,33292697
MIR3605,1,33193997,33194096
RN7SKP16,1,33198171,33198469
PHC2-AS1,1,33211958,33224848
TLR12P,1,33327851,33330577
ZSCAN20,1,33334247,33363244
LOC100422287,1,33373493,33374386
CSMD2,1,33375608,34027570
LOC124903976,1,33652543,33666867
HSPD1P14,1,33700101,33701717
HMGB4,1,33722055,33726370
CSMD2-AS1,1,33730751,33747265
RNA5SP42,1,33974665,33974779
C1orf94,1,34028721,34080828
LOC100420336,1,34138562,34139067
LOC105378639,1,34141551,34157651
LOC105378641,1,34319583,34548368
MIR552,1,34532234,34532329
LOC105378642,1,34572655,34586894
GJB5,1,34617685,34621150
GJB4,1,34622378,34624965
GJB3,1,34643843,34648993
GJA4,1,34655628,34658374
SMIM12,1,34712985,34722380
DLGAP3,1,34728067,34792309
GPR199P,1,34838369,34841376
TMEM35B,1,34844050,34848018
ZMYM6,1,34848836,34894616
RPL12P45,1,34916135,34921932
ZMYM1,1,34922450,34978527
EFCAB14P1,1,34984492,34985160
LOC105378644,1,35004141,35009511
SFPQ,1,35039049,35055814
ZMYM4,1,35131764,35285115
RN7SL503P,1,35155238,35155540
LOC124900419,1,35173317,35173468
RPL5P4,1,35213706,35214720
ZMYM4-AS1,1,35221875,35229131
RNY5P1,1,35290867,35290949
KIAA0319L,1,35296549,35420448
LOC100419802,1,35373129,35374393
NCDN,1,35420844,35429828
TFAP2E-AS1,1,35432864,35441870
TFAP2E,1,35436363,35458344
PSMB2,1,35462557,35504550
LOC124905707,1,35506370,35509565
LOC105378646,1,35528320,35548236
C1orf216,1,35576833,35581840
CLSPN,1,35583157,35632902
AGO4,1,35670525,35720783
AGO1,1,35732654,35793426
AGO3,1,35793999,35935374
LOC105378647,1,35872266,35883490
LOC100128093,1,35943194,35944208
TEKT2,1,35946970,35951151
ADPRS,1,35951768,35956812
COL8A2,1,35958119,35988102
TRAPPC3,1,35999451,36018932
MAP7D1,1,36019039,36043724
RN7SL131P,1,36054788,36055043
THRAP3,1,36087331,36168203
UBE2V2P4,1,36104778,36105036
SH3D21,1,36169214,36184220
EVA1B,1,36184903,36187027
STK40,1,36202501,36248808
LSM10,1,36256320,36260783
RNU4-27P,1,36265608,36265746
OSCP1,1,36280766,36313305
SNORA63C,1,36281308,36281438
LOC107984940,1,36298717,36312418
MRPS15,1,36318575,36327264
CSF3R,1,36328923,36346193
FTLP18,1,36493233,36493710
LOC107984941,1,36539096,36565016
LOC105378648,1,36549573,36557774
GRIK3,1,36659019,36898269
MIR4255,1,37025634,37025705
RNU6-636P,1,37067688,37067794
RNA5SP43,1,37128744,37128853
RPS29P6,1,37194895,37195022
LOC107984942,1,37215581,37237874
ZC3H12A-DT,1,37319643,37339197
ZC3H12A,1,37339334,37349131
MIR6732,1,37344984,37345043
MEAF6,1,37354747,37379496
MIR5581,1,37365686,37365745
LOC105378649,1,37395752,37403503
SNIP1,1,37399180,37419043
FTH1P1,1,37409324,37410219
RPS27P9,1,37420965,37421304
DNALI1,1,37421691,37431608
GNL2,1,37431567,37460686
RSPO1,1,37476097,37499638
C1orf109,1,37546290,37556969
CDCA8,1,37557243,37574423
EPHA10,1,37580689,37629649
LOC124904835,1,37614758,37614858
LOC105378650,1,37630254,37631841
ACTN4P2,1,37643545,37646446
LOC100129497,1,37648921,37649805
MANEAL,1,37660740,37668025
YRDC,1,37669833,37675096
C1orf122,1,37674678,37676342
MTF1,1,37676462,37726476
RPS2P13,1,37707730,37708565
INPP5B,1,37727581,37813950
RNU6-584P,1,37751898,37751992
LOC124904043,1,37770053,37785557
LOC105378651,1,37798951,37812694
SF3A3,1,37823865,37857205
RNU6-510P,1,37858644,37858716
FHL3,1,37863951,37872693
UTP11,1,37879913,37892000
POU3F1,1,37911007,37913971
MIR3659HG,1,37914312,37986726
MIR3659,1,37956429,37956527
LINC02786,1,37997111,38008781
LOC105378654,1,38008702,38086450
LINC01343,1,38076242,38081975
LOC105378657,1,38167358,38370700
TUBB6P1,1,38251080,38251662
RNU6-753P,1,38263889,38263995
LINC01685,1,38342421,38343709
LOC105378658,1,38385472,38400145
LOC105378660,1,38560077,38595826
HSPA5P1,1,38575917,38578276
RRAGC,1,38705423,38727008
GJA9-MYCBP,1,38729722,38748858
MYCBP,1,38729722,38740619
LOC105378663,1,38740642,38743468
GJA9,1,38741310,38748819
RHBDL2,1,38753038,38809046
LOC105378662,1,38780765,38786697
RNU6-605P,1,38794097,38794204
EIF1P2,1,38825315,38826292
AKIRIN1,1,38858494,38873280
NDUFS5,1,38893542,38901803
LOC124904088,1,38905210,38929275
MACF1,1,38951565,39355064
RNU6-608P,1,38988334,38988437
RNA5SP44,1,39021560,39021692
HSPE1P8,1,39171815,39172831
LOC124904101,1,39354627,39359458
BMP8A,1,39359546,39398241
TRK-CTT12-1,1,39372893,39372965
OXCT2P1,1,39383234,39385037
PPIEL,1,39390648,39428076
PABPC4,1,39429194,39445168
PABPC4-AS1,1,39433448,39441581
SNORA55,1,39435752,39435888
HEYL,1,39491854,39508063
NT5C1A,1,39519647,39541479
HPCAL4,1,39548023,39560837
LOC100128091,1,39587397,39588215
RNU7-121P,1,39592990,39593051
PPIE,1,39608324,39633355
BMP8B,1,39626622,39658315
OXCT2,1,39638968,39640793
BMP8B-AS1,1,39649413,39650868
LOC101929536,1,39658426,39659621
LOC105378667,1,39693583,39707391
TRIT1,1,39707546,39752951
MYCL,1,39764868,39771357
MYCL-AS1,1,39767183,39768538
MFSD2A,1,39824591,39839402
RPS2P12,1,39831971,39832891
LOC105378669,1,39882423,39909785
CAP1,1,39909560,39942077
PPT1,1,39940889,39966711
OAZ1P1,1,40002172,40003039
LOC105378671,1,40017162,40030837
RLF,1,40030849,40110388
RNU6-1237P,1,40047306,40047412
TMCO2,1,40117403,40121152
ZMPSTE24,1,40127713,40163687
COL9A2,1,40169995,40186793
RPL21P20,1,40202585,40203142
SMAP2,1,40243266,40292887
ZFP69B,1,40319624,40333275
ZFP69,1,40346903,40365936
EXO5-DT,1,40356353,40377873
EXO5,1,40377948,40385218
ZNF684,1,40400805,40417330
LOC100328982,1,40428495,40430220
LOC105378673,1,40432355,40437738
GTF2F2P2,1,40462809,40463499
RIMS3,1,40489861,40534868
LOC105378675,1,40527215,40535932
NFYC-AS1,1,40558275,40561455
NFYC,1,40560898,40640813
MIR30E,1,40623565,40623656
MIR30C1,1,40626494,40626582
KCNQ4,1,40653010,40709692
RN7SL326P,1,40674081,40674376
LOC105378676,1,40717338,40726729
CITED4,1,40730294,40731603
LOC100128362,1,40807470,40809128
UBE2V1P8,1,40811410,40811886
CTPS1,1,40849069,40881929
SLFNL1-AS1,1,40883954,40913256
SLFNL1,1,40884961,40891089
SCMH1,1,40896567,41111749
RPL23AP17,1,40968235,40968619
LOC102723924,1,41107171,41134004
RPL36AP9,1,41133864,41134325
FOXO6,1,41230844,41253232
FOXO6-AS1,1,41244479,41245120
LOC105378678,1,41296576,41335109
RNA5SP45,1,41337135,41337226
EDN2,1,41348976,41354889
HIVEP3,1,41376570,41906502
LOC100418723,1,41412232,41414312
LOC124904160,1,41850138,41867586
HNRNPFP1,1,41911113,41913413
LOC124904161,1,41915791,41922346
GUCA2B,1,42024047,42026457
GUCA2A,1,42033343,42035398
FOXJ3,1,42047196,42206280
RIMKLA,1,42251175,42294608
RPS15AP8,1,42282729,42283201
LOC124905708,1,42291035,42296356
ZMYND12,1,42300691,42326384
CCDC30,1,42326469,42527685
PPCS,1,42326703,42343779
RPS3AP11,1,42362077,42362875
TMSB4XP1,1,42370154,42370772
RNU6-536P,1,42439515,42439619
PPIH,1,42528918,42547253
YBX1,1,42552913,42574300
CLDN19,1,42603583,42610726
P3H1,1,42616864,42637518
C1orf50,1,42637739,42649982
TMEM269-DT,1,42647158,42655385
TMEM269,1,42655481,42671316
LOC107984946,1,42658817,42664158
SVBP,1,42677541,42687878
ERMAP,1,42687603,42715472
ZNF691,1,42717094,42722959
LOC339539,1,42728110,42759272
LOC100420252,1,42756821,42759201
MKRN8P,1,42760110,42762916
ATP6V1E1P1,1,42773590,42774588
SLC2A1,1,42795821,42829338
ATP6V0CP4,1,42822733,42823142
SLC2A1-DT,1,42829519,42853826
RNU6-880P,1,42861914,42862019
LOC124904715,1,42894019,42894107
FAM183A,1,43018394,43026887
EBNA1BP2,1,43034664,43043066
MIR6733,1,43042148,43042208
CFAP57,1,43042826,43124856
RNA5SP46,1,43066927,43067046
TMEM125,1,43140490,43144509
C1orf210,1,43152383,43156088
TIE1,1,43171478,43193657
MPL,1,43208365,43225013
CDC20-DT,1,43225231,43229256
CDC20,1,43229529,43233751
ELOVL1,1,43233949,43238559
MIR6734,1,43235196,43235263
LOC112268225,1,43238729,43255087
MED8,1,43254467,43260350
MED8-AS1,1,43255599,43256276
SZT2,1,43260449,43324500
SZT2-AS1,1,43318029,43318897
MIR6735,1,43318792,43318864
HYI,1,43321242,43324184
HYI-AS1,1,43324180,43327259
PTPRF,1,43396281,43494171
KDM4A,1,43520658,43576010
LOC124904165,1,43534126,43538327
KDM4A-AS1,1,43570216,43577833
ST3GAL3,1,43578028,43802236
ST3GAL3-AS1,1,43579884,43597838
LOC124904721,1,43586963,43587056
MIR6079,1,43709448,43709509
SHMT1P1,1,43720247,43722778
ARTN,1,43804878,43808317
LINC02918,1,43808973,43811621
LOC101929609,1,43813134,43817790
IPO13,1,43818031,43839101
DPH2,1,43841090,43844449
ATP6V0B,1,43846040,43849375
B4GALT2,1,43850290,43862258
CCDC24,1,43862686,43867620
SLC6A9,1,43867575,43902553
LOC124904168,1,43903634,43906417
LOC124904169,1,43915848,43946144
KRT8P47,1,43974000,43975663
RN7SL479P,1,43988040,43988339
KLF17,1,43989759,44006090
LOC100129492,1,43992993,43993534
KLF18,1,44008117,44012630
LOC100419796,1,44021674,44022733
OOSP1P1,1,44025917,44026190
LOC124904170,1,44043642,44045521
LOC100130714,1,44058834,44059994
DMAP1,1,44084361,44091563
ERI3,1,44091960,44226198
ERI3-IT1,1,44093485,44115174
SNORA110,1,44123243,44123458
RNU6-369P,1,44261643,44261744
RNF220,1,44276080,44522650
MIR5584,1,44416375,44416434
LOC107984950,1,44504210,44520592
TMEM53,1,44524186,44545427
SNORD145,1,44541901,44542000
ARMH1,1,44545660,44596534
LOC105378690,1,44559256,44595062
RNU5F-1,1,44592727,44592842
RNU5D-1,1,44601992,44602107
KIF2C,1,44610820,44638762
SNORD160,1,44633032,44633104
RPS8,1,44646529,44649769
SNORD55,1,44646854,44646927
SNORD46,1,44647481,44647578
SNORD38A,1,44648831,44648901
SNORD38B,1,44649380,44649448
RPS15AP11,1,44651278,44651738
BEST4,1,44654571,44659156
PLK3,1,44671531,44677144
DYNLT4,1,44677047,44678505
BTBD19,1,44679677,44686711
PTCH2,1,44691074,44714486
RNU5E-6P,1,44691112,44691226
LOC107984952,1,44691708,44693223
EIF2B3,1,44721756,44858197
RNA5SP47,1,44803952,44804060
CCNB1IP1P1,1,44829722,44831203
PPIAP35,1,44859743,44860367
MRPS17P1,1,44863284,44863872
HECTD3,1,44874147,44882918
UROD,1,44883848,44887169
ZSWIM5,1,44887993,45078165
OSTCP5,1,44941349,44942023
LOC105378691,1,45167359,45175293
LINC01144,1,45175457,45177166
HPDL,1,45198451,45200266
MUTYH,1,45200799,45211997
TOE1,1,45211727,45215530
TESK2,1,45215440,45362747
LOC124904849,1,45230190,45230286
PPIAP36,1,45286572,45286896
CCDC163,1,45365450,45372440
MMACHC,1,45372667,45385751
PRDX1,1,45383419,45395258
HMGB1P48,1,45403192,45404991
AKR1A1,1,45423192,45442415
NASP,1,45456407,45491244
CCDC17,1,45492399,45496409
GPBP1L1,1,45499652,45558879
RPS15AP10,1,45518114,45519027
RPL7AP16,1,45523320,45524192
TMEM69,1,45560527,45566780
IPP,1,45566668,45627842
LOC105378693,1,45628138,45638022
RPL6P1,1,45658445,45659142
MAST2,1,45680810,45913311
TMA16P2,1,45722544,45724920
LOC105378694,1,45745082,45786442
P3R3URF-PIK3R3,1,45917331,46053683
PIK3R3,1,45917331,46052095
LOC124904171,1,45929426,45931126
LOC101929626,1,46010614,46016325
TSPAN1,1,46052282,46063182
P3R3URF,1,46052681,46053683
POMGNT1,1,46065903,46097522
LURAP1,1,46080552,46098473
RAD54L,1,46124906,46155694
LRRC41,1,46154683,46180838
UQCRH,1,46180920,46193993
NSUN4,1,46218025,46262412
FAAH,1,46271530,46291059
FAAHP1,1,46311041,46322918
LINC01398,1,46323889,46326919
DMBX1,1,46367063,46393431
TMEM275,1,46409382,46412731
MKNK1-AS1,1,46415912,46447528
KNCN,1,46422873,46428884
MKNK1,1,46434628,46481501
MOB3C,1,46484946,46494037
LOC105378697,1,46498921,46503047
ATPAF1,1,46509960,46545797
NENFP1,1,46543150,46543615
TEX38,1,46549094,46550834
EFCAB14-AS1,1,46551276,46569329
EFCAB14,1,46552399,46596351
LOC105378698,1,46562314,46564008
LOC105378699,1,46642208,46649406
CYP4B1,1,46676425,46696812
CYP4Z2P,1,46720492,46777891
TUBAP8,1,46769042,46770243
CYP4A11,1,46806597,46818885
CYP4X1,1,46838775,46928173
CYP4A26P,1,46844892,46845277
CYP4A43P,1,46871799,46871909
CYP4A27P,1,46878295,46878484
CYP4A44P,1,46880392,46880545
CYP4Z1,1,46944669,46995763
TUBAP9,1,46952210,46953411
CYP4A22,1,47014885,47027171
MTND1P34,1,47041916,47043296
LOC105378701,1,47049642,47056911
LINC00853,1,47056766,47057857
PDZK1IP1,1,47061100,47068446
TAL1,1,47094699,47110742
STIL,1,47128555,47193338
CMPK1,1,47212232,47257303
LINC01389,1,47259258,47315784
FOXE3,1,47294744,47296511
FOXD2-AS1,1,47310585,47313093
FOXD2,1,47316511,47319162
LOC124905709,1,47372482,47385315
RPL21P24,1,47376312,47376831
ATP6V0E1P4,1,47428663,47429215
LINC01738,1,47567095,47582676
TRABD2B,1,47639427,47876248
LINC02794,1,47928669,48060231
CYP46A4P,1,47968216,47968697
SKINT1L,1,47980564,48061271
SLC5A9,1,48101438,48127385
SPATA6,1,48174128,48350874
PPP1R8P1,1,48203743,48204925
RNU6-723P,1,48222956,48223062
LOC644462,1,48314417,48316612
RNU4-61P,1,48326640,48326746
RPL21P25,1,48376025,48376504
AGBL4,1,48411612,49902907
BEND5,1,48606260,48655642
LOC105378706,1,48904324,48928836
LOC124904851,1,49030118,49030231
AGBL4-AS1,1,49136092,49147982
AGBL4-IT1,1,49252900,49350784
LOC107984954,1,49370893,49392946
ZNF859P,1,49723332,49725172
MTND2P29,1,49896039,49896457
LOC105378708,1,49902974,49921266
ELAVL4,1,49927008,50082746
LOC105378709,1,49939845,49942612
ELAVL4-AS1,1,50053109,50054838
LOC105378711,1,50085058,50137719
LOC105378710,1,50136603,50137165
LINC02808,1,50140055,50200118
RPS2P11,1,50205056,50205993
HMGB1P45,1,50278455,50278963
FCF1P6,1,50284631,50285656
DMRTA2,1,50297157,50303048
LOC105378714,1,50303151,50304955
FAF1,1,50316640,50840146
FAF1-AS1,1,50321100,50350768
RNU6-1026P,1,50462335,50462442
LOC124904727,1,50630212,50630314
PHB1P12,1,50660186,50661215
MRPS6P2,1,50726210,50727004
CDKN2C,1,50848587,50854515
MIR4421,1,50939726,50939794
MIR6500,1,50939907,50939992
C1orf185,1,50982117,51027985
CFL1P2,1,51037339,51038439
LINC01562,1,51075002,51115004
LOC107985472,1,51077203,51077363
LOC124904818,1,51111161,51111264
RNF11,1,51116181,51153351
RPS2P8,1,51130468,51131400
TTC39A,1,51167163,51225015
TTC39A-AS1,1,51209553,51211180
EPS15,1,51234162,51399178
LOC100422413,1,51252114,51253312
RNU6-877P,1,51262222,51262328
EPS15-AS1,1,51389007,51459614
RNU6-1281P,1,51418528,51418632
CALR4P,1,51441770,51463646
LOC105378719,1,51490906,51502468
OSBPL9,1,51497016,51669512
GAPDHP51,1,51587065,51588073
SLC25A6P3,1,51589010,51589866
LOC124900447,1,51605065,51605186
NRDC,1,51669503,51759610
MIR761,1,51716720,51716778
TSEN15P2,1,51740647,51741095
RAB3B,1,51789104,51872214
RNA5SP48,1,51854582,51854707
RPS26P14,1,51861629,51862070
RN7SL290P,1,51877261,51877556
TXNDC12,1,51901645,51937676
KTI12,1,51913615,51915323
TXNDC12-AS1,1,51932425,51934189
BTF3L4,1,51937800,51972197
ZFYVE9,1,52023594,52228099
RN7SL788P,1,52031616,52031927
LOC100190934,1,52041516,52042111
LOC724060,1,52042555,52044991
PDCL3P6,1,52061324,52062203
RPL9P12,1,52071416,52071824
DNAJC19P7,1,52133458,52134387
ANAPC10P1,1,52135071,52135888
CC2D1B,1,52232062,52247670
PLA2G12AP1,1,52249945,52250810
ORC1,1,52254294,52285892
PRPF38A,1,52286071,52302304
LOC124904850,1,52292911,52292991
TUT4,1,52304743,52434560
LOC105378723,1,52412850,52434305
EEF1GP7,1,52454577,52455369
GPX7,1,52483842,52490521
SHISAL2A,1,52514690,52551222
COA7,1,52566007,52579888
NDUFS5P3,1,52590611,52591087
RN7SL62P,1,52595930,52596226
ZYG11B,1,52607957,52708870
RNU2-30P,1,52635834,52635974
RPS13P2,1,52653679,52654203
RNU6-969P,1,52686645,52686749
ZYG11A,1,52724272,52776522
ECHDC2,1,52777434,52803290
LOC112268226,1,52801921,52802259
LOC100652967,1,52806761,52806943
SCP2,1,52808787,52933201
H3P2,1,52825038,52825538
RRAS2P1,1,52873302,52875223
TUBBP10,1,52876086,52877837
PODN,1,52943715,52966996
HIGD1AP11,1,52954554,52954959
SLC1A7,1,52968685,53024057
LOC105379783,1,52996248,53000040
LOC105378724,1,53061904,53072889
CPT2P1,1,53067756,53068332
CPT2,1,53078266,53095633
CZIB,1,53095535,53102070
MAGOH,1,53108347,53119981
MAGOH-DT,1,53120073,53124246
LRP8,1,53123827,53210280
LOC105378728,1,53132363,53152300
LOC105378726,1,53172722,53191666
LRP8-DT,1,53210443,53218718
LOC105378731,1,53214439,53225278
SLC25A3P1,1,53320608,53322258
LOC105378733,1,53321874,53327631
DMRTB1,1,53341642,53349731
GLIS1,1,53388327,53622016
RNU7-95P,1,53571225,53571288
NDC1,1,53648324,53721147
LOC124900439,1,53653864,53653999
LOC124904725,1,53693124,53693238
RPL37P7,1,53724399,53724693
YIPF1,1,53734613,53772679
DIO1,1,53777070,53793996
HSPB11,1,53799483,53829213
LRRC42,1,53829258,53851077
HNRNPA3P12,1,53857887,53859059
LDLRAD1,1,53890196,53901083
TMEM59,1,53909583,53936476
TCEANC2,1,53936511,53995423
MIR4781,1,53936982,53937057
LOC100507586,1,53972696,53973125
CDCP2,1,54015559,54035905
CYB5RL,1,54052528,54082904
MRPL37,1,54083041,54108374
SSBP3,1,54108317,54296354
SSBP3-AS1,1,54119330,54121953
LOC105378735,1,54397780,54400733
LINC02784,1,54399761,54412308
TALDO1P1,1,54408158,54408431
HNRNPA1P63,1,54420075,54421286
ACOT11,1,54431560,54519420
FAM151A,1,54493064,54507411
MROH7-TTC4,1,54521968,54622890
MROH7,1,54522014,54590520
TTC4,1,54596115,54622890
PARS2,1,54637123,54644748
TTC22,1,54659937,54681544
LEXM,1,54686281,54722525
DHCR24,1,54729905,54767373
LOC124904184,1,54781343,54854273
TRK-CTT7-1,1,54838085,54838157
LOC105378736,1,54855131,54860701
TMEM61,1,54860862,54872524
BSND,1,54879168,54898082
PCSK9,1,54920453,54945736
USP24,1,54947243,55096207
LOC100507634,1,55096251,55098298
MIR4422HG,1,55098704,55115012
GYG1P3,1,55103116,55104913
MIR4422,1,55106478,55106560
GOT2P1,1,55249978,55251287
MTCO2P34,1,55255223,55255829
RN7SKP291,1,55259135,55259364
